"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","informationWithheld","dynamicProperties","occurrenceID","sex","organismID","eventDate","locationID","decimalLatitude","decimalLongitude","geodeticDatum","georeferenceSources","georeferenceVerificationStatus","scientificName","kingdom","taxonRank"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237987","male","","2015-02-07T19:45:48Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237988","male","","2015-02-07T19:57:40Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237989","male","","2015-02-07T20:02:06Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237990","male","","2015-02-07T20:03:40Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237991","male","","2015-02-07T20:08:54Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237992","male","","2015-02-07T20:12:46Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237993","male","","2015-02-07T20:17:37Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237994","male","","2015-02-07T20:21:56Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237995","male","","2015-02-07T20:43:34Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237996","male","","2015-02-07T20:45:01Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237997","male","","2015-02-07T20:46:16Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237998","male","","2015-02-07T20:51:12Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23237999","male","","2015-02-07T20:58:16Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238000","male","","2015-02-07T21:44:42Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238001","male","","2015-02-07T21:48:15Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238002","male","","2015-02-07T21:51:23Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238003","male","","2015-02-07T21:53:00Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238004","male","","2015-02-07T21:54:35Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238005","male","","2015-02-07T21:58:51Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238006","male","","2015-02-07T22:00:44Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238007","male","","2015-02-07T22:01:54Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238008","male","","2015-02-07T22:03:25Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238009","male","","2015-02-07T22:14:14Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238010","male","","2015-02-07T22:39:43Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238011","male","","2015-02-07T23:01:09Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238012","male","","2015-02-07T23:05:00Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238013","male","","2015-02-07T23:13:42Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238014","male","","2015-02-07T23:34:41Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238015","male","","2015-02-07T23:40:51Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238016","male","","2015-02-07T23:41:50Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238017","male","","2015-02-07T23:46:00Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238018","male","","2015-02-07T23:51:10Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238019","male","","2015-02-07T23:52:43Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238020","male","","2015-02-07T23:54:10Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238021","male","","2015-02-07T23:55:26Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238022","male","","2015-02-07T23:57:17Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238023","male","","2015-02-07T23:58:25Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238024","male","","2015-02-08T00:13:58Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238025","male","","2015-02-08T00:16:56Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238026","male","","2015-02-08T00:18:09Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238027","male","","2015-02-08T00:21:24Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238028","male","","2015-02-08T00:22:59Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238029","male","","2015-02-08T00:24:31Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238030","male","","2015-02-08T00:28:01Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238031","male","","2015-02-08T00:29:44Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238032","male","","2015-02-08T00:33:08Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238033","male","","2015-02-08T00:34:14Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238034","male","","2015-02-08T00:35:39Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238035","male","","2015-02-08T00:36:49Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238036","male","","2015-02-08T00:38:21Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238037","male","","2015-02-08T00:39:47Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238038","male","","2015-02-08T00:41:00Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238039","male","","2015-02-08T00:48:57Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238040","male","","2015-02-08T00:51:28Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238041","male","","2015-02-08T00:54:14Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238042","male","","2015-02-08T00:55:11Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238043","male","","2015-02-08T00:57:38Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238044","male","","2015-02-08T01:00:09Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-28297"", ""receiver"":""VR2W-122320""}","etn:lifewatch:23238045","male","","2015-02-08T01:01:18Z","de-7","50.9909004","5.0310774","WGS84","GPS","unverified","Silurus glanis","Animalia","species"
