deployment_id,receiver_id,acoustic_project_code,station_name,station_description,station_manager,deploy_date_time,deploy_latitude,deploy_longitude,intended_latitude,intended_longitude,mooring_type,bottom_depth,riser_length,deploy_depth,battery_installation_date,battery_estimated_end_date,activation_date_time,recover_date_time,recover_latitude,recover_longitude,download_date_time,download_file_name,valid_data_until_date_time,sync_date_time,time_drift,ar_battery_installation_date,ar_confirm,transmit_profile,transmit_power_output,log_temperature_stats_period,log_temperature_sample_period,log_tilt_sample_period,log_noise_stats_period,log_noise_sample_period,log_depth_stats_period,log_depth_sample_period,comments
3033,VR2W-113524,dijle,me-7-2,Rupel,INBO,2017-10-04T00:00:00Z,51.082219,4.366229,51.082219,4.366229,,,,,,2018-06-15T00:00:00Z,,2018-01-26T00:00:00Z,51.0823,4.3662,2018-01-26T00:00:00Z,VR2W_113524_20180126_1.csv,,,,,,,,,,,,,,,
3425,VR2W-113524,dijle,me-7-2,Rupel,INBO,2018-01-26T00:00:00Z,51.082219,4.366229,51.082219,4.366229,,,,,,2019-04-26T00:00:00Z,,2018-04-17T00:00:00Z,51.0823,4.3662,2018-04-17T00:00:00Z,VR2W_113524_20180417_1.csv,,,,,,,,,,,,,,,Receiver moved from me-7-2 to me-7-2b due to constructions by W&Z or Waterbouwkundig Labo
3598,VR2W-113524,dijle,me-7-2b,Rupel,INBO,2018-04-17T00:00:00Z,51.1008,4.330483,51.1008,4.330483,,,,,,2019-04-26T00:00:00Z,,2018-08-16T00:00:00Z,51.1008,4.330433,2018-08-16T00:00:00Z,VR2W_113524_20180816_1.csv,,,,,,,,,,,,,,,Receiver moved from me-7-2 to me-7-2b due to constructions by W&Z or Waterbouwkundig Labo
3876,VR2W-113524,dijle,me-7-2b,Rupel,INBO,2018-08-16T00:00:00Z,51.1008,4.330483,51.1008,4.330483,,,,,,2019-04-26T00:00:00Z,,2019-04-16T00:00:00Z,51.1008,4.330433,2019-04-16T00:00:00Z,VR2W_113524_20190416_1.csv,,,,,,,,,,,,,,,
4793,VR2W-113524,dijle,me-7-2b,Rupel,INBO,2019-04-16T00:00:00Z,51.1008,4.330483,51.1008,4.330483,,,,,,2019-04-26T00:00:00Z,,2019-10-30T00:00:00Z,51.1008,4.3304,2019-10-30T00:00:00Z,VR2W_113524_20191030_1.csv,,,,,,,,,,,,,,,
6222,VR2W-113524,dijle,me-7-2b,Rupel,INBO,2019-10-30T00:00:00Z,51.1008,4.330483,51.1008,4.330483,,,,,,2021-01-30T12:00:00Z,,2020-05-20T00:00:00Z,51.1008,4.3304,2020-05-20T00:00:00Z,VR2W_113524_20200520_1.csv,,,,,,,,,,,,,,,
9463,VR2W-113524,dijle,me-7-2b,Rupel,INBO,2020-05-20T00:00:00Z,51.1008,4.330483,51.1008,4.330483,,,,,,2021-01-30T12:00:00Z,,2020-10-01T00:00:00Z,51.1008,4.3304,2020-10-01T00:00:00Z,VR2W_113524_20201001_1.csv,,,,,,,,,,,,,,,
9983,VR2W-113524,dijle,me-7-2b,Rupel,INBO,2020-10-01T00:00:00Z,51.1008,4.330483,51.1008,4.330483,,,,,,2021-01-30T12:00:00Z,,2021-06-07T00:00:00Z,51.1008,4.3304,2021-06-07T00:00:00Z,VR2W_113524_20210607_1.csv,,,,,,,,,,,,,,,
12618,VR2W-113524,dijle,me-7-2b,Rupel,INBO,2021-06-07T00:00:00Z,51.1008,4.330483,51.1008,4.330483,surface-buoy,,,,,2022-09-07T11:00:00Z,,2022-01-19T00:00:00Z,51.1008,4.3304,2022-01-19T00:00:00Z,VR2W_113524_20220119_1.csv,,,,,,,,,,,,,,,
15847,VR2W-113524,dijle,me-7-2b,Rupel,INBO,2022-01-19T00:00:00Z,51.1008,4.330483,51.1008,4.330483,surface-buoy,,,,,2022-09-07T11:00:00Z,,2022-08-24T00:00:00Z,51.1008,4.3304,2022-08-24T00:00:00Z,VR2W_113524_20220824_1.csv,,,,,,,,,,,,,,,
28462,VR2W-113524,dijle,me-7-2b,Rupel,INBO,2022-08-24T00:00:00Z,51.1008,4.330483,51.1008,4.330483,surface-buoy,,,,2022-08-24T15:38:00Z,2023-11-23T15:38:00Z,,2023-03-01T00:00:00Z,51.1008,4.3304,2023-03-01T00:00:00Z,VR2W_113524_20230301_1.vrl,,,,,,,,,,,,,,,
55009,VR2W-127030,dijle,me-7-2b,Rupel,INBO,2023-03-01T00:00:00Z,51.1008,4.330483,51.1008,4.330483,surface-buoy,,,,2022-08-23T15:38:00Z,2023-11-23T09:54:00Z,,2023-12-15T00:00:00Z,51.1008,4.3304,2023-12-15T00:00:00Z,VR2W_127030_20231215_1.vrl,,,,,,,,,,,,,,,
61015,VR2W-127030,dijle,me-7-2b,Rupel,INBO,2023-12-15T00:00:00Z,51.1008,4.330483,51.1008,4.330483,surface-buoy,,,,2023-12-15T15:38:00Z,2025-02-15T09:54:00Z,,2024-04-19T00:00:00Z,51.1008,4.3304,2024-04-19T00:00:00Z,VR2W_127030_20240419_1.vrl,,,,,,,,,,,,,,,
63300,VR2W-127030,dijle,me-7-2b,Rupel,INBO,2024-04-19T00:00:00Z,51.1008,4.330483,51.1008,4.330483,surface-buoy,,,,2023-12-15T15:38:00Z,2025-02-15T09:54:00Z,,2024-09-04T00:00:00Z,51.1008,4.3304,2024-09-04T00:00:00Z,VR2W_127030_20240904_1.vrl,,,,,,,,,,,,,,,
64340,VR2W-127030,dijle,me-7-2b,Rupel,INBO,2024-09-04T00:00:00Z,51.1008,4.330483,51.1008,4.330483,surface-buoy,,,,2023-12-15T15:38:00Z,2025-02-15T09:54:00Z,,2025-04-11T00:00:00Z,51.1008,4.3304,2025-04-11T00:00:00Z,VR2W_127030_20250411_1.vrl,,,,,,,,,,,,,,,
71924,TBR800-3934,dijle,me-7-2b,Rupel,INBO,2025-04-11T00:00:00Z,51.1008,4.330483,51.1008,4.330483,surface-buoy,,,,2025-04-11T15:38:00Z,2026-10-13T15:38:00Z,,2025-10-08T09:29:15Z,51.1008,4.3304,2025-10-08T09:29:15Z,20251008T092915Z_SN003934_0000000_0025936_003_TBRARW_Transmitter_Data_ETN.csv,,,,,,,,,,,,,,,
77377,TBR800-3934,dijle,me-7-2b,Rupel,INBO,2025-10-08T09:29:15Z,51.1008,4.330483,51.1008,4.330483,surface-buoy,,,,2025-04-11T15:38:00Z,2026-10-13T15:38:00Z,,,51.1008,4.3304,,,,,,,,,,,,,,,,,
3282,VR2W-112290,dijle,Test Rotselaar,test Rotselaar,INBO,2016-06-01T00:00:00Z,50.947345,4.702879,50.947345,4.702879,surface-buoy,,,,,,,2016-06-01T00:00:00Z,,,2016-06-01T00:00:00Z,VR2W_112290_20160601_1.csv,,,,,,,,,,,,,,,
3254,VR2W-113529,dijle,Test Rotselaar,test Rotselaar,INBO,2016-06-01T00:00:00Z,50.947345,4.702879,50.947345,4.702879,surface-buoy,,,,,,,2016-06-01T00:00:00Z,,,2016-06-01T00:00:00Z,VR2W_113529_20160601_1.csv,,,,,,,,,,,,,,,
2030,VR2W-115429,zeeschelde,bn-Lier,Beneden Nete Lier,,2016-03-23T00:00:00Z,51.11731,4.54958,51.11731,4.54958,,,,,2016-03-23T00:00:00Z,2017-06-23T00:00:00Z,,2016-09-29T00:00:00Z,51.11731,4.54958,2016-09-29T00:00:00Z,VR2W_115429_20160929_1.csv,,,,,,,,,,,,,,,
2272,VR2W-115429,zeeschelde,bn-Lier,Beneden Nete Lier,,2016-09-29T00:00:00Z,51.11731,4.54958,51.11731,4.54958,,,,,2016-03-23T00:00:00Z,2017-06-23T00:00:00Z,,2017-03-15T00:00:00Z,51.11731,4.54958,2017-03-15T00:00:00Z,VR2W_115429_20170315_1.csv,,,,,,,,,,,,,,,
2610,VR2W-115429,zeeschelde,bn-Lier,Beneden Nete Lier,,2017-03-15T00:00:00Z,51.11731,4.54958,51.11731,4.54958,,,,,2016-03-23T00:00:00Z,2018-06-15T00:00:00Z,,2017-10-04T00:00:00Z,51.1173,4.5496,2017-10-04T00:00:00Z,VR2W_115429_20171004_1.csv,,,,,,,,,,,,,,,
3035,VR2W-115429,zeeschelde,bn-Lier,Beneden Nete Lier,,2017-10-04T00:00:00Z,51.11731,4.54958,51.11731,4.54958,,,,,2016-03-23T00:00:00Z,2018-06-15T00:00:00Z,,2018-08-08T00:00:00Z,51.1173,4.5496,2018-08-08T00:00:00Z,VR2W_115429_20180808_1.csv,,,,,,,,,,,,,,,
2031,VR2W-112296,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2016-03-23T00:00:00Z,51.07183,4.45474,51.07183,4.45474,,,,,2016-03-23T00:00:00Z,2017-06-23T00:00:00Z,,2016-09-29T00:00:00Z,51.07183,4.45474,2016-09-29T00:00:00Z,VR2W_112296_20160929_1_reprocessed.csv,,,,,,,,,,,,,,,
2291,VR2W-112296,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2016-09-29T00:00:00Z,51.07183,4.45474,51.07183,4.45474,,,,,2016-03-23T00:00:00Z,2017-06-23T00:00:00Z,,2017-03-15T00:00:00Z,51.07183,4.45474,2017-03-15T00:00:00Z,VR2W_112296_20170315_1.csv,,,,,,,,,,,,,,,
3040,VR2W-112296,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2017-03-15T00:00:00Z,51.07183,4.45474,51.07183,4.45474,,,,,2016-03-23T00:00:00Z,2017-06-23T00:00:00Z,,2017-10-04T00:00:00Z,51.07183,4.45474,2017-10-04T00:00:00Z,VR2W_112296_20171004_1.csv,,,,,,,,,,,,,,,04/10/2017: receiver bn-Walem (112296) gaf een venster met melding dat tijd niet overeenkomt met pc (data zijn in 1970). De data heb ik uitgelezen en staat ook nog op de receiver. receiver opgestuurd naar Vemco
2607,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2017-10-04T00:00:00Z,51.07183,4.45474,51.07183,4.45474,,,,,2016-03-23T00:00:00Z,2019-01-04T00:00:00Z,,2018-08-08T00:00:00Z,51.07183,4.45474,2018-08-08T00:00:00Z,VR2W_122339_20180808_1.csv,,,,,,,,,,,,,,,
3865,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2018-08-08T00:00:00Z,51.07183,4.45474,51.07183,4.45474,,,,,2016-03-23T00:00:00Z,2019-01-04T00:00:00Z,,2019-04-16T00:00:00Z,51.07183,4.45474,2019-04-16T00:00:00Z,VR2W_122339_20190416_1.csv,,,,,,,,,,,,,,,
4807,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2019-04-16T00:00:00Z,51.07183,4.45474,51.07183,4.45474,,,,,2016-03-23T00:00:00Z,2020-07-16T00:00:00Z,,2019-10-30T00:00:00Z,51.0718,4.4547,2019-10-30T00:00:00Z,VR2W_122339_20191030_1.csv,,,,,,,,,,,,,,,
6221,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2019-10-30T00:00:00Z,51.07183,4.45474,51.07183,4.45474,,,,,2016-03-23T00:00:00Z,2021-01-30T12:00:00Z,,2020-10-01T00:00:00Z,51.0718,4.4547,2020-10-01T00:00:00Z,VR2W_122339_20201001_1.csv,,,,,,,,,,,,,,,
9996,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2020-10-01T00:00:00Z,51.07183,4.45474,51.07183,4.45474,,,,,2016-03-23T00:00:00Z,2021-01-30T12:00:00Z,,2021-06-07T00:00:00Z,51.0718,4.4547,2021-06-07T00:00:00Z,VR2W_122339_20210607_1.csv,,,,,,,,,,,,,,,
12620,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2021-06-07T00:00:00Z,51.07183,4.45474,51.07183,4.45474,surface-buoy,,,,2016-03-23T00:00:00Z,2022-09-07T11:00:00Z,,2022-01-19T00:00:00Z,51.071833,4.454733,2022-01-19T00:00:00Z,VR2W_122339_20220119_1.csv,,,,,,,,,,,,,,,
15848,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2022-01-19T00:00:00Z,51.07183,4.45474,51.07183,4.45474,surface-buoy,,,,2016-03-23T00:00:00Z,2022-09-07T11:00:00Z,,2022-08-24T00:00:00Z,51.07183,4.45473,2022-08-24T00:00:00Z,VR2W_122339_20220824_1.csv,,,,,,,,,,,,,,,
28465,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2022-08-24T00:00:00Z,51.07183,4.45474,51.07183,4.45474,surface-buoy,,,,2022-08-24T00:00:00Z,2023-11-23T00:00:00Z,,2023-02-20T00:00:00Z,51.07183,4.45473,2023-02-20T00:00:00Z,VR2W_122339_20230220_1.vrl,,,,,,,,,,,,,,,
55023,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2023-02-20T00:00:00Z,51.07183,4.45474,51.07183,4.45474,surface-buoy,,,,2022-08-23T00:00:00Z,2023-11-23T09:58:00Z,,2023-12-15T00:00:00Z,51.07183,4.45473,2023-12-15T00:00:00Z,VR2W_122339_20231215_1.vrl,,,,,,,,,,,,,,,
61017,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2023-12-15T00:00:00Z,51.07183,4.45474,51.07183,4.45474,surface-buoy,,,,2023-12-15T00:00:00Z,2025-02-15T09:59:00Z,,2024-09-04T00:00:00Z,51.07183,4.45473,2024-09-04T00:00:00Z,VR2W_122339_20240904_1.vrl,,,,,,,,,,,,,,,
64343,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2024-09-04T00:00:00Z,51.07183,4.45474,51.07183,4.45474,surface-buoy,,,,2023-12-15T00:00:00Z,2025-02-15T09:59:00Z,,2025-04-11T00:00:00Z,51.07183,4.45473,2025-04-11T00:00:00Z,VR2W_122339_20250411_1.vrl,,,,,,,,,,,,,,,
71921,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2025-04-11T00:00:00Z,51.07183,4.45474,51.07183,4.45474,surface-buoy,,,,2025-04-11T00:00:00Z,2026-07-11T00:00:00Z,,2025-10-09T00:00:00Z,51.07183,4.45473,2025-10-09T00:00:00Z,VR2W-69 122339 2025-10-09 105036.vdat,,,,,,,,,,,,,,,
77384,VR2W-122339,zeeschelde,bn-Walem,Beneden Nete Walem SO Rupel,,2025-10-09T00:00:00Z,51.07183,4.45474,51.07183,4.45474,surface-buoy,,,,2025-04-11T00:00:00Z,2026-07-11T00:00:00Z,,,51.07183,4.45473,,,,,,,,,,,,,,,,,
2032,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2016-03-24T00:00:00Z,51.10507,4.14106,51.10507,4.14106,,,,,2016-03-24T00:00:00Z,2017-06-24T00:00:00Z,,2016-09-29T00:00:00Z,,,2016-09-29T00:00:00Z,VR2W_115435_20160929_1.csv,,,,,,,,,,,,,,,
2273,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2016-09-29T00:00:00Z,51.10507,4.14106,51.10507,4.14106,,,,,2016-03-24T00:00:00Z,2017-06-24T00:00:00Z,,2017-03-15T00:00:00Z,51.10501,4.14124,2017-03-15T00:00:00Z,VR2W_115435_20170315_1.csv,,,,,,,,,,,,,,,
2567,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2017-03-15T00:00:00Z,51.10507,4.14106,51.10507,4.14106,,,,,2016-03-24T00:00:00Z,2018-06-15T00:00:00Z,,2017-10-04T00:00:00Z,,,2017-10-04T00:00:00Z,VR2W_115435_20171004_1.csv,,,,,,,,,,,,,,,
3036,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2017-10-04T00:00:00Z,51.10507,4.14106,51.10507,4.14106,,,,,2016-03-24T00:00:00Z,2018-06-15T00:00:00Z,,2018-01-26T00:00:00Z,,,2018-01-26T00:00:00Z,VR2W_115435_20180126_1.csv,,,,,,,,,,,,,,,
3478,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2018-01-26T00:00:00Z,51.10507,4.14106,51.10507,4.14106,,,,,2016-03-24T00:00:00Z,2019-04-26T00:00:00Z,,2018-08-14T00:00:00Z,,,2018-08-14T00:00:00Z,VR2W_115435_20180814_1.csv,,,,,,,,,,,,,,,
3882,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2018-08-14T00:00:00Z,51.10507,4.14106,51.10507,4.14106,,,,,2016-03-24T00:00:00Z,2019-04-26T00:00:00Z,,2019-04-16T00:00:00Z,,,2019-04-16T00:00:00Z,VR2W_115435_20190416_1.csv,,,,,,,,,,,,,,,
4798,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2019-04-16T00:00:00Z,51.10507,4.14106,51.10507,4.14106,,,,,2016-03-24T00:00:00Z,2019-04-26T00:00:00Z,,2019-10-30T00:00:00Z,,,2019-10-30T00:00:00Z,VR2W_115435_20191030_1.vrl,,,,,,,,,,,,,,,
6225,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2019-10-30T00:00:00Z,51.10507,4.14106,51.10507,4.14106,,,,,2016-03-24T00:00:00Z,2021-01-30T12:00:00Z,,2020-05-20T00:00:00Z,,,2020-05-20T00:00:00Z,VR2W_115435_20200520_1.csv,,,,,,,,,,,,,,,
9466,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2020-05-20T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2016-03-24T00:00:00Z,2021-01-30T12:00:00Z,,2020-10-01T00:00:00Z,,,2020-10-01T00:00:00Z,VR2W_115435_20201001_1.csv,,,,,,,,,,,,,,,
9988,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2020-10-01T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2016-03-24T00:00:00Z,2021-01-30T12:00:00Z,,2021-06-07T00:00:00Z,,,2021-06-07T00:00:00Z,VR2W_115435_20210607_1.csv,,,,,,,,,,,,,,,
12621,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2021-06-07T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2016-03-24T00:00:00Z,2022-09-07T11:00:00Z,,2022-01-19T00:00:00Z,,,2022-01-19T00:00:00Z,VR2W_115435_20220119_1.csv,,,,,,,,,,,,,,,
15845,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2022-01-19T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2016-03-24T00:00:00Z,2022-09-07T11:00:00Z,,2022-08-12T00:00:00Z,51.10502,4.14123,2022-08-12T00:00:00Z,VR2W_115435_20220812_1.csv,,,,,,,,,,,,,,,
28458,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2022-08-12T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2022-08-24T00:00:00Z,2023-11-23T00:00:00Z,,2023-12-19T00:00:00Z,51.10502,4.14123,2023-12-19T00:00:00Z,VR2W_115435_20231219_1.vrl,,,,,,,,,,,,,,,
61032,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2023-12-19T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2023-12-19T00:00:00Z,2025-02-19T09:42:00Z,,2024-04-19T00:00:00Z,51.10502,4.14123,2024-04-19T00:00:00Z,VR2W_115435_20240419_1.vrl,,,,,,,,,,,,,,,
63302,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2024-04-19T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2023-12-19T00:00:00Z,2025-02-19T09:42:00Z,,2024-09-05T00:00:00Z,51.10502,4.14123,2024-09-05T00:00:00Z,VR2W_115435_20240905_1.vrl,,,,,,,,,,,,,,,
64339,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2024-09-05T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2023-12-19T00:00:00Z,2025-02-19T09:42:00Z,,2025-04-11T00:00:00Z,51.10502,4.14123,2025-04-11T00:00:00Z,VR2W_115435_20250411_1.vrl,,,,,,,,,,,,,,,
71914,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2025-04-11T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2025-04-11T00:00:00Z,2026-07-11T00:00:00Z,,2025-10-08T00:00:00Z,51.10502,4.14123,2025-10-08T00:00:00Z,VR2W-69 115435 2025-10-08 084719.vdat,,,,,,,,,,,,,,,
77374,VR2W-115435,zeeschelde,du-Hamveer,Durme Hamveer,,2025-10-08T00:00:00Z,51.10507,4.14106,51.10507,4.14106,surface-buoy,,,,2025-04-11T00:00:00Z,2026-07-11T00:00:00Z,,,51.10502,4.14123,,,,,,,,,,,,,,,,,
77386,VR2W-112285,zeeschelde,gn-1,gn-1,,2025-10-09T00:00:00Z,51.133464,4.588822,,,surface-buoy,,,,2025-10-09T13:00:00Z,2027-01-08T13:00:00Z,,,51.13347,4.58882,,,,,,,,,,,,,,,,,
2028,VR2W-122357,zeeschelde,gn-Lier,Grote Nete Lier,,2016-03-23T00:00:00Z,51.13594,4.59381,51.13594,4.59381,,,,,2016-03-23T00:00:00Z,2017-06-23T00:00:00Z,,2016-09-29T00:00:00Z,51.13594,4.59381,2016-09-29T00:00:00Z,VR2W_122357_20160929_1.csv,,,,,,,,,,,,,,,
2274,VR2W-122357,zeeschelde,gn-Lier,Grote Nete Lier,,2016-09-29T00:00:00Z,51.13594,4.59381,51.13594,4.59381,,,,,2016-03-23T00:00:00Z,2017-06-23T00:00:00Z,,2017-03-15T00:00:00Z,,,2017-03-15T00:00:00Z,VR2W_122357_20170315_1.csv,,,,,,,,,,,,,,,
2568,VR2W-122357,zeeschelde,gn-Lier,Grote Nete Lier,,2017-03-15T00:00:00Z,51.13594,4.59381,51.13594,4.59381,,,,,2016-03-23T00:00:00Z,2018-06-15T00:00:00Z,,2017-10-04T00:00:00Z,51.1359,4.5938,2017-10-04T00:00:00Z,VR2W_122357_20171004_1.csv,,,,,,,,,,,,,,,
3037,VR2W-122357,zeeschelde,gn-Lier,Grote Nete Lier,,2017-10-04T00:00:00Z,51.13594,4.59381,51.13594,4.59381,,,,,2016-03-23T00:00:00Z,2018-06-15T00:00:00Z,,2018-08-08T00:00:00Z,51.1359,4.5938,2018-08-08T00:00:00Z,VR2W_122357_20180808_1.csv,,,,,,,,,,,,,,,
2029,VR2W-112286,zeeschelde,kn-Lier,Kleine Nete Lier,,2016-03-23T00:00:00Z,51.14993,4.58453,51.14993,4.58453,,,,,2016-03-23T00:00:00Z,2017-06-23T00:00:00Z,,2016-09-29T00:00:00Z,51.14993,4.58453,2016-09-29T00:00:00Z,VR2W_112286_20160929_1.csv,,,,,,,,,,,,,,,
2269,VR2W-112286,zeeschelde,kn-Lier,Kleine Nete Lier,,2016-09-29T00:00:00Z,51.14993,4.58453,51.14993,4.58453,,,,,2016-03-23T00:00:00Z,2018-09-15T00:00:00Z,,2017-03-15T00:00:00Z,51.14993,4.58453,2017-03-15T00:00:00Z,VR2W_112286_20170315_1.csv,,,,,,,,,,,,,,,
2606,VR2W-112286,zeeschelde,kn-Lier,Kleine Nete Lier,,2017-03-15T00:00:00Z,51.14993,4.58453,51.14993,4.58453,,,,,2016-03-23T00:00:00Z,2018-06-15T00:00:00Z,,2017-10-04T00:00:00Z,51.1499,4.5845,2017-10-04T00:00:00Z,VR2W_112286_20171004_1.csv,,,,,,,,,,,,,,,
3032,VR2W-112286,zeeschelde,kn-Lier,Kleine Nete Lier,,2017-10-04T00:00:00Z,51.14993,4.58453,51.14993,4.58453,,,,,2016-03-23T00:00:00Z,2018-06-15T00:00:00Z,,2018-08-08T00:00:00Z,51.1499,4.5845,2018-08-08T00:00:00Z,VR2W_112286_20180808_1.csv,,,,,,,,,,,,,,,
9130,VR2TX-480873,zeeschelde,Rt1,Rt1,,2020-02-28T09:00:00Z,51.01097,4.02438,,,bottom-mooring,,,,2020-02-28T12:00:00Z,,,2020-05-08T00:00:00Z,51.010967,4.024383,2020-05-08T00:00:00Z,VR2Tx_480873_20200508_1.csv,,,,,,Range test(random),Low,,,,,,,,
9131,VR2TX-480874,zeeschelde,Rt2,Rt2,,2020-02-28T09:00:00Z,51.01123,4.02495,,,bottom-mooring,,,,2020-02-28T12:00:00Z,,,2020-05-08T00:00:00Z,51.011233,4.02495,2020-05-08T00:00:00Z,VR2Tx_480874_20200508_1.csv,,,,,,Range test(random),Low,,,,,,,,
9132,VR2TX-480875,zeeschelde,Rt3,Rt3,,2020-02-28T09:00:00Z,51.01193,4.02682,,,bottom-mooring,,,,2020-02-28T12:00:00Z,,,2020-05-08T00:00:00Z,51.011933,4.026817,2020-05-08T00:00:00Z,VR2Tx_480875_20200508_1.csv,,,,,,Range test(random),Low,,,,,,,,
9133,VR2TX-480876,zeeschelde,Rt4,Rt4,,2020-02-28T09:00:00Z,51.01242,4.02803,,,bottom-mooring,,,,2020-02-28T12:00:00Z,,,2020-05-08T00:00:00Z,51.012417,4.028033,2020-05-08T00:00:00Z,VR2Tx_480876_20200508_1.csv,,,,,,Range test(random),Low,,,,,,,,
9134,VR2TX-480877,zeeschelde,Rt5,Rt5,,2020-02-29T09:00:00Z,51.01295,4.02923,,,bottom-mooring,,,,2020-02-28T12:00:00Z,,,2020-05-08T00:00:00Z,51.01295,4.029233,2020-05-08T00:00:00Z,VR2Tx_480877_20200508_1.csv,,,,,,Range test(random),Low,,,,,,,,
9135,VR2TX-480878,zeeschelde,Rt6,Rt6,,2020-02-28T09:00:00Z,51.0135,4.03042,,,bottom-mooring,,,,2020-02-28T12:00:00Z,,,2020-05-08T00:00:00Z,51.0135,4.030417,2020-05-08T00:00:00Z,VR2Tx_480878_20200508_1.csv,,,,,,Range test(random),Low,,,,,,,,
9136,VR2AR-546043,zeeschelde,Rt7,Rt7,,2020-02-28T09:00:00Z,51.01403,4.03152,,,bottom-mooring,,,,2020-02-28T12:00:00Z,,,2020-04-29T00:00:00Z,51.014033,4.031517,2020-04-29T00:00:00Z,VR2AR_546043_20200429_1.csv,,,,,,Range test(random),Low,,,,,,,,
9137,VR2AR-546044,zeeschelde,Rt8,Rt8,,2020-02-28T09:00:00Z,51.01627,4.03598,,,bottom-mooring,,,,2020-02-28T12:00:00Z,,,2020-04-29T00:00:00Z,51.016267,4.035983,2020-04-29T00:00:00Z,VR2AR_546044_20200429_1.csv,,,,,,Range test(random),Low,,,,,,,,
1493,VR2W-113526,zeeschelde,s-1,s-1,,2015-03-31T00:00:00Z,51.02811,3.78691,,,surface-buoy,,,,,2016-01-01T00:00:00Z,,2016-03-16T00:00:00Z,51.0278,3.7869,2016-03-16T00:00:00Z,VR2W_113526_20160316_1.csv,,,,,,,,,,,,,,,
2009,VR2W-113526,zeeschelde,s-1,s-1,,2016-03-16T00:00:00Z,51.023468,3.78826,51.023468,3.78826,,,,,,2017-06-16T00:00:00Z,,2016-09-29T00:00:00Z,51.0278,3.78694,2016-09-29T00:00:00Z,VR2W_113526_20160929_1.csv,,,,,,,,,,,,,,,
2271,VR2W-113526,zeeschelde,s-1,s-1,,2016-09-29T00:00:00Z,51.023468,3.78826,51.023468,3.78826,,,,,,2017-06-16T00:00:00Z,,2017-03-15T00:00:00Z,51.0278,3.78694,2017-03-15T00:00:00Z,VR2W_113526_20170315_1.csv,,,,,,,,,,,,,,,
2609,VR2W-113526,zeeschelde,s-1,s-1,,2017-03-15T00:00:00Z,51.023468,3.78826,51.023468,3.78826,,,,,,2018-06-15T00:00:00Z,,2017-10-04T00:00:00Z,51.0278,3.7869,2017-10-04T00:00:00Z,VR2W_113526_20171004_1.csv,,,,,,,,,,,,,,,
